Datetime,Open,High,Low,Close,intvwap,Volume,v,EMA,Cumulative_Volume,Cumulative_Value,VWAP,Captured_Price,Index,Price
21-03-2023 09:45,1561.85,1564.5,1557.6,1564.45,1560.17,651256,1407408,1557.8654855037862,257778467,413556257166.00055,1604.3087771408018,1564.45,753,1564.45
21-03-2023 10:00,1564.3,1568.25,1564.1,1567.45,1566.39,194088,1601496,1559.063549815813,257972555,413860315426.80054,1604.2804065990683,1567.45,754,1567.45
21-03-2023 10:15,1567.25,1567.9,1564.2,1565.65,1566.24,87256,1688752,1559.8868560888363,258059811,413996951051.4672,1604.2674349299093,1565.65,755,1565.65
21-03-2023 10:30,1565.25,1565.75,1561.3,1562.95,1563.17,763230,2451982,1560.2697490777318,258823041,415190133951.4672,1604.1467264557302,1562.95,756,1562.95
21-03-2023 10:45,1562.6,1564.4,1560.35,1563.2,1562.42,898756,3350738,1560.6360304430154,259721797,416594575014.86725,1604.0031288358414,1563.2,757,1563.2
21-03-2023 11:00,1562.9,1565.6,1561.35,1563.85,1563.34,819220,4169958,1561.0377766376384,260541017,417875507406.86725,1603.8760891413394,1563.85,758,1563.85
21-03-2023 11:15,1563.55,1564.8,1559.25,1561.95,1562.02,1749259,5919217,1561.1518045579337,262290276,420607849964.86725,1603.5968102945121,1561.95,759,1561.95
21-03-2023 11:30,1561.5,1565.7,1560.3,1562.35,1562.91,1864350,7783567,1561.301578988192,264154626,423521425072.36725,1603.3087570170633,1562.35,760,1562.35
21-03-2023 11:45,1562.2,1563.6,1557.0,1558.0,1560.9,1642419,9425986,1560.888881614668,265797045,426082832250.16724,1603.0382589474132,1558.0,761,1558.0
21-03-2023 12:00,1557.65,1559.8,1556.2,1557.5,1558.1,566830,9992816,1560.4652714128345,266363875,426965858918.50055,1602.9420615633428,1557.5,762,1557.5
21-03-2023 12:15,1557.35,1562.7,1557.3,1559.9,1559.9,349882,10342698,1560.39461248623,266713757,427511663175.7672,1602.8856853295617,1559.9,763,1559.9
21-03-2023 12:30,1559.95,1562.9,1559.6,1562.15,1561.23,569787,10912485,1560.6140359254512,267283544,428401414065.6172,1602.7975671619245,1562.15,764,1562.15
21-03-2023 12:45,1562.95,1572.25,1562.1,1570.0,1567.95,936241,11848726,1561.7872814347697,268219785,429869549181.7338,1602.6765109133685,1570.0,765,1570.0
21-03-2023 13:00,1569.75,1575.45,1569.75,1572.6,1573.0,220324,12069050,1563.1388712554235,268440109,430216030704.13385,1602.6518254175417,1572.6,766,1572.6
21-03-2023 13:15,1572.2,1574.75,1569.35,1571.4,1572.0,1084090,13153140,1564.1715123484955,269524199,431920039502.46716,1602.527866161907,1571.4,767,1571.4
21-03-2023 13:30,1571.45,1575.85,1571.4,1572.9,1573.19,1012721,14165861,1565.2625733049335,270536920,433513437845.18384,1602.4187672617247,1572.9,768,1572.9
21-03-2023 13:45,1572.55,1578.35,1572.5,1577.6,1576.27,202992,14368853,1566.804751641817,270739912,433833383685.9838,1602.3990717925026,1577.6,769,1577.6
21-03-2023 14:00,1577.65,1579.7,1573.55,1574.8,1576.99,1014134,15382987,1567.8041576865896,271754046,435431675772.21716,1602.3006177145091,1574.8,770,1574.8
21-03-2023 14:15,1574.95,1580.65,1574.65,1576.8,1577.52,215718,15598705,1568.928637975766,271969764,435771942154.81714,1602.2808408761834,1576.8,771,1576.8
21-03-2023 14:30,1576.75,1580.0,1575.85,1579.05,1577.48,169734,15768439,1570.1938082287952,272139498,436039833327.01715,1602.2658839732892,1579.05,772,1579.05
21-03-2023 14:45,1579.45,1582.5,1577.6,1581.5,1580.36,193783,15962222,1571.6070822001957,272333281,436346113817.9505,1602.2504198374143,1581.5,773,1581.5
21-03-2023 15:00,1581.35,1581.7,1577.35,1578.0,1579.6,268805,16231027,1572.4061969251711,272602086,436770561393.0338,1602.2275097081751,1578.0,774,1578.0
21-03-2023 15:15,1577.95,1584.0,1577.0,1584.0,1579.49,292723,29908,1573.8554223095248,272894809,437233551604.7005,1602.2054549403338,1584.0,775,1584.0
22-03-2023 09:15,1582.0,1584.75,1571.75,1572.45,1577.94,705001,734909,1573.6797445208342,273599810,438344856431.01715,1602.1387457506537,1572.45,776,1572.45
22-03-2023 09:30,1572.25,1574.7,1567.0,1573.6,1570.67,354846,1089755,1573.66977645573,273954656,438902591545.6171,1602.0994056243276,1573.6,777,1573.6
22-03-2023 09:45,1573.5,1576.5,1571.5,1572.85,1573.9,171229,1260984,1573.5673043987638,274125885,439172040353.8338,1602.0816142694216,1572.85,778,1572.85
22-03-2023 10:00,1572.35,1574.0,1569.8,1573.0,1571.99,153522,1414506,1573.4963913489182,274279407,439413417877.0338,1602.0649259936376,1573.0,779,1573.0
22-03-2023 10:15,1573.05,1574.25,1571.0,1574.05,1572.64,111248,1525754,1573.5655924303032,274390655,439588422105.8338,1602.053182554026,1574.05,780,1574.05
22-03-2023 10:30,1574.25,1576.0,1572.0,1572.6,1574.68,478166,2003920,1573.4448933765154,274868821,440340832245.70044,1602.0035689886429,1572.6,781,1572.6
22-03-2023 10:45,1572.55,1575.45,1570.45,1571.3,1572.68,168413,2172333,1573.1767817044508,275037234,440605644846.90045,1601.985441894389,1571.3,782,1571.3
22-03-2023 11:00,1571.25,1571.9,1565.9,1571.2,1568.89,372220,2544553,1572.9296839913945,275409454,441189906173.56714,1601.941762585852,1571.2,783,1571.2
22-03-2023 11:15,1571.15,1573.0,1569.35,1571.75,1570.86,144083,2688636,1572.7822234924702,275553537,441416313397.0005,1601.9257753058728,1571.75,784,1571.75
22-03-2023 11:30,1571.9,1572.5,1567.3,1570.8,1568.95,497967,3186603,1572.5344455559114,276051504,442198221180.4005,1601.8685454450576,1570.8,785,1570.8
22-03-2023 11:45,1571.0,1573.15,1568.1,1569.2,1570.78,471604,3658207,1572.1176398614225,276523108,442938710201.0005,1601.8144501724626,1569.2,786,1569.2
22-03-2023 12:00,1569.55,1572.0,1566.75,1569.1,1568.87,235850,3894057,1571.7404348787447,276758958,443308825675.1672,1601.7867276229852,1569.1,787,1569.1
22-03-2023 12:15,1569.4,1571.75,1568.15,1570.65,1569.59,126748,4020805,1571.6041305189017,276885706,443507843272.30054,1601.772260761993,1570.65,788,1570.65
22-03-2023 12:30,1570.8,1572.4,1569.0,1570.55,1570.9,113832,4134637,1571.472364204039,276999538,443686633503.1005,1601.7594711768095,1570.55,789,1570.55
22-03-2023 12:45,1570.65,1573.9,1569.55,1572.05,1571.64,194107,4328744,1571.544568678534,277193645,443991737355.93384,1601.7385151666585,1572.05,790,1572.05
22-03-2023 13:00,1572.45,1574.5,1570.9,1573.0,1573.36,124441,4453185,1571.7264975937173,277318086,444187458160.7338,1601.7255295809803,1573.0,791,1573.0
22-03-2023 13:15,1573.15,1573.55,1570.4,1573.25,1571.83,94735,4547920,1571.9169353945026,277412821,444336419474.7338,1601.7155150689082,1573.25,792,1573.25
22-03-2023 13:30,1573.3,1576.5,1571.65,1574.25,1574.23,146295,4694215,1572.2085684701897,277559116,444566707310.7338,1601.7009771379076,1574.25,793,1574.25
22-03-2023 13:45,1574.5,1574.75,1571.25,1573.1,1573.14,188247,4882462,1572.3199974114161,277747363,444862826116.63385,1601.6815472578721,1573.1,794,1573.1
22-03-2023 14:00,1573.4,1575.9,1572.65,1575.9,1574.47,71447,4953909,1572.767497734989,277818810,444975342043.0172,1601.6746383839784,1575.9,795,1575.9
22-03-2023 14:15,1575.95,1577.4,1572.5,1573.0,1575.1,133099,5087008,1572.7965605181155,277951909,445184879798.7172,1601.6615298681659,1573.0,796,1573.0
22-03-2023 14:30,1572.4,1578.0,1571.65,1575.45,1575.07,745608,5832616,1573.128240453351,278697517,446359237252.3172,1601.5902906387114,1575.45,797,1575.45
22-03-2023 14:45,1575.75,1577.4,1573.15,1575.5,1575.4,1007378,6839994,1573.4247103966823,279704895,447946210184.6172,1601.4957842787028,1575.5,798,1575.5
22-03-2023 15:00,1575.8,1577.0,1575.0,1576.95,1575.94,101596,6941590,1573.865371597097,279806491,448106357652.68384,1601.4866418973957,1576.95,799,1576.95
22-03-2023 15:15,1577.0,1577.05,1567.75,1567.75,1575.66,146561,28774,1573.1009501474598,279953052,448336582999.5338,1601.4706030050131,1567.75,800,1567.75
23-03-2023 09:15,1567.0,1567.6,1562.0,1565.55,1564.47,338063,366837,1572.1570813790272,280291115,448865668497.68384,1601.4266756107622,1565.55,801,1565.55
23-03-2023 09:30,1564.8,1567.7,1563.35,1567.0,1565.76,244507,611344,1571.5124462066487,280535622,449248570534.8005,1601.3958132375806,1567.0,802,1567.0
23-03-2023 09:45,1566.9,1570.7,1566.25,1570.05,1568.52,340807,952151,1571.3296404308176,280876429,449783296717.8005,1601.3565051334388,1570.05,803,1570.05
23-03-2023 10:00,1570.1,1573.5,1570.0,1572.8,1571.69,124994,1077145,1571.5134353769654,281001423,449979799785.2005,1601.3434913644564,1572.8,804,1572.8
23-03-2023 10:15,1572.5,1579.05,1572.05,1577.5,1576.14,541726,1618871,1572.2617559548448,281543149,450833668306.4005,1601.2951119844174,1577.5,805,1577.5
23-03-2023 10:30,1577.3,1577.9,1574.75,1576.05,1576.69,166367,1785238,1572.735286460489,281709516,451095901517.3672,1601.2803114445278,1576.05,806,1576.05
23-03-2023 10:45,1575.95,1577.0,1573.1,1574.9,1574.84,118314,1903552,1573.005875652928,281827830,451282246067.3672,1601.2692787201577,1574.9,807,1574.9
23-03-2023 11:00,1575.0,1576.75,1572.2,1574.15,1574.29,508690,2412242,1573.1488911963118,282336520,452083110647.0339,1601.220807875063,1574.15,808,1574.15
23-03-2023 11:15,1573.95,1576.2,1571.7,1574.4,1573.92,555983,2968225,1573.3052797967728,282892503,452958283487.33386,1601.1675059742884,1574.4,809,1574.4
23-03-2023 11:30,1574.35,1575.9,1572.65,1574.85,1574.33,838937,3807162,1573.4983698221763,283731440,454279161829.2672,1601.088556944085,1574.85,810,1574.85
23-03-2023 11:45,1574.75,1577.95,1573.8,1577.95,1575.68,465552,4272714,1574.0548235944043,284196992,455013135594.0672,1601.0483868670474,1577.95,811,1577.95
23-03-2023 12:00,1577.4,1579.4,1575.25,1578.15,1576.65,538838,4811552,1574.5667206451037,284735830,455863206422.8672,1601.0040128173093,1578.15,812,1578.15
23-03-2023 12:15,1578.3,1582.15,1577.9,1581.85,1580.54,492636,5304188,1575.4771305644658,285228466,456641883305.6672,1600.9688293372064,1581.85,813,1581.85
23-03-2023 12:30,1581.8,1588.3,1581.2,1587.65,1585.78,449032,5753220,1576.9987392439075,285677498,457353920831.93384,1600.9448557685625,1587.65,814,1587.65
23-03-2023 12:45,1587.8,1590.35,1585.0,1585.3,1588.09,381792,6135012,1578.036396838419,286059290,457959780193.5338,1600.9260884117198,1585.3,815,1585.3
23-03-2023 13:00,1584.85,1587.95,1582.0,1584.45,1584.42,862131,6997143,1578.8380972336167,286921421,459326085402.3338,1600.8776333306039,1584.45,816,1584.45
23-03-2023 13:15,1584.5,1586.65,1582.2,1586.4,1584.86,279803,7276946,1579.7833350794147,287201224,459769596474.2505,1600.8622458874008,1586.4,817,1586.4
23-03-2023 13:30,1586.0,1588.3,1583.9,1584.95,1586.27,972630,8249576,1580.4291681944878,288173854,461311912075.7505,1600.8111272848178,1584.95,818,1584.95
23-03-2023 13:45,1584.9,1586.9,1578.9,1579.95,1582.63,1189904,9439480,1580.3692721701768,289363758,463194241045.0838,1600.733430636064,1579.95,819,1579.95
23-03-2023 14:00,1580.4,1581.7,1576.55,1577.5,1578.66,1198250,10637730,1580.0106131489047,290562008,465085778524.2505,1600.6420857480118,1577.5,820,1577.5
23-03-2023 14:15,1576.75,1578.7,1572.75,1573.0,1576.44,1069109,11706839,1579.1342865052916,291631117,466769429195.93384,1600.5474107069783,1573.0,821,1573.0
23-03-2023 14:30,1573.3,1574.0,1569.5,1571.35,1572.1,395240,12102079,1578.1612506921301,292026357,467390594967.26715,1600.508254695884,1571.35,822,1571.35
23-03-2023 14:45,1571.6,1574.25,1569.5,1571.45,1571.68,592600,12694679,1577.322344355614,292618957,468322004140.60046,1600.4499808964888,1571.45,823,1571.45
23-03-2023 15:00,1572.05,1573.6,1560.15,1561.5,1564.86,735126,13429805,1575.3445513111621,293354083,469472537591.10046,1600.3613544083532,1561.5,824,1561.5
23-03-2023 15:15,1561.45,1564.7,1559.4,1560.0,1561.45,751841,14493,1573.426482397267,294105924,470646437067.1338,1600.2616698979984,1560.0,825,1560.0
24-03-2023 09:15,1561.5,1563.3,1555.05,1559.25,1558.26,490685,505178,1571.6544220976086,294596609,471411513119.1338,1600.1932768993067,1559.25,826,1559.25
24-03-2023 09:30,1559.05,1565.0,1555.7,1561.35,1559.99,492778,997956,1570.3663693354076,295089387,472180583530.76715,1600.1272981422649,1561.35,827,1561.35
24-03-2023 09:45,1561.1,1568.6,1560.4,1564.05,1564.83,557111,1555067,1569.5768231684815,295646498,473052100123.6171,1600.0598800382784,1564.05,828,1564.05
24-03-2023 10:00,1564.8,1567.8,1560.2,1567.0,1563.02,550824,2105891,1569.2547202724213,296197322,473914139683.6171,1599.99468085541,1567.0,829,1567.0
24-03-2023 10:15,1566.6,1570.8,1563.55,1564.15,1567.89,341505,2447396,1568.6166302383685,296538827,474448993431.1171,1599.9557232723428,1564.15,830,1564.15
24-03-2023 10:30,1563.8,1568.9,1562.25,1564.0,1566.37,686467,3133863,1568.0395514585725,297225294,475523348609.4671,1599.8751055469293,1564.0,831,1564.0
24-03-2023 10:45,1564.4,1565.8,1561.7,1562.5,1563.5,576929,3710792,1567.347107526251,297802223,476425280946.1338,1599.8043135699957,1562.5,832,1562.5
24-03-2023 11:00,1562.3,1567.4,1562.3,1566.9,1565.46,836546,4547338,1567.2912190854695,298638769,477734921594.0004,1599.7083138057017,1566.9,833,1566.9
24-03-2023 11:15,1566.55,1568.4,1562.65,1566.55,1566.15,1209166,5756504,1567.1985666997857,299847935,479628314327.86707,1599.571844067784,1566.55,834,1566.55
24-03-2023 11:30,1566.35,1572.8,1566.05,1572.0,1569.17,157060,5913564,1567.7987458623124,300004995,479874943028.2004,1599.5565108114297,1572.0,835,1572.0
24-03-2023 11:45,1572.25,1573.0,1568.0,1570.9,1570.3,571813,6485377,1568.1864026295234,300576808,480773051586.4337,1599.5014877742453,1570.9,836,1570.9
24-03-2023 12:00,1570.7,1572.5,1568.25,1570.95,1570.12,736389,7221766,1568.5318523008332,301313197,481929599603.5337,1599.4307730355856,1570.95,837,1570.95
24-03-2023 12:15,1571.5,1573.75,1568.25,1568.75,1571.24,464586,7686352,1568.559120763229,301777783,482659115770.0337,1599.385849322227,1568.75,838,1568.75
24-03-2023 12:30,1569.7,1572.7,1565.45,1567.5,1569.08,829738,8516090,1568.4267306678253,302607521,483960601309.9337,1599.3012986281121,1567.5,839,1567.5
24-03-2023 12:45,1567.9,1569.25,1562.3,1563.9,1565.06,785028,9301118,1567.8608893343471,303392549,485189287884.1337,1599.2129321677367,1563.9,840,1563.9
24-03-2023 13:00,1564.0,1569.95,1564.0,1568.9,1567.91,577827,9878945,1567.9907781675536,303970376,486095099119.78375,1599.1528698171028,1568.9,841,1568.9
24-03-2023 13:15,1568.85,1570.7,1566.15,1568.3,1568.51,958750,10837695,1568.0294308966093,304929126,487598786640.61707,1599.056125063688,1568.3,842,1568.3
24-03-2023 13:30,1568.55,1569.0,1562.3,1563.0,1565.11,743667,11581362,1567.400752034533,305672793,488762451973.3171,1598.9727027269878,1563.0,843,1563.0
24-03-2023 13:45,1562.95,1565.8,1561.9,1563.2,1563.51,712766,12294128,1566.8756580302165,306385559,489876956649.78375,1598.8904902981533,1563.2,844,1563.2
24-03-2023 14:00,1563.55,1568.0,1561.25,1567.65,1564.29,866448,13160576,1566.9724507764395,307252007,491233496520.1838,1598.7967054034045,1567.65,845,1567.65
24-03-2023 14:15,1567.6,1569.15,1564.9,1565.0,1567.13,861551,14022127,1566.7258944293844,308113558,492582986929.03375,1598.7059775183075,1565.0,846,1565.0
24-03-2023 14:30,1564.9,1566.2,1561.95,1563.75,1564.25,562152,14584279,1566.3539076257114,308675710,493462173918.6337,1598.6427112085812,1563.75,847,1563.75
24-03-2023 14:45,1564.0,1565.5,1561.2,1564.9,1563.16,315467,14899746,1566.1721691724974,308991177,493955522244.36707,1598.6072063292831,1564.9,848,1564.9
24-03-2023 15:00,1564.95,1565.45,1561.1,1561.95,1563.13,325673,15225419,1565.6443980259353,309316850,494464494864.53375,1598.569540794605,1561.95,849,1561.95
24-03-2023 15:15,1562.0,1562.55,1556.05,1559.65,1559.1,511069,15736488,1564.8950982726933,309827919,495261464380.95044,1598.5049571370307,1559.65,850,1559.65
27-03-2023 09:15,1564.65,1570.7,1560.4,1568.65,1564.94,666303,666303,1565.3644609886067,310494222,496305283555.70044,1598.43645514183,1568.65,851,1568.65
27-03-2023 09:30,1568.9,1574.1,1567.05,1570.6,1571.41,561408,1227711,1566.0189033650308,311055630,497187021603.70044,1598.3861845024328,1570.6,852,1570.6
27-03-2023 09:45,1571.0,1574.25,1568.85,1571.55,1571.61,393154,1620865,1566.7102904444018,311448784,497804882772.40045,1598.3523081355181,1571.55,853,1571.55
27-03-2023 10:00,1571.6,1572.4,1567.15,1569.55,1570.07,436651,2057516,1567.0652541388515,311885435,498490293847.10046,1598.3121938576594,1569.55,854,1569.55
27-03-2023 10:15,1569.4,1572.35,1567.5,1571.0,1570.15,494183,2551699,1567.557097371495,312379618,499266301175.6171,1598.267852339896,1571.0,855,1571.0
27-03-2023 10:30,1571.05,1572.3,1568.2,1569.2,1570.7,256465,2808164,1567.7624602000583,312636083,499668925579.1171,1598.2445813176246,1569.2,856,1569.2
27-03-2023 10:45,1569.15,1571.4,1566.65,1567.25,1569.1,539706,3347870,1567.698402675051,313175789,500515418459.7171,1598.1932066265733,1567.25,857,1567.25
27-03-2023 11:00,1567.5,1571.7,1566.6,1568.3,1569.47,802691,4150561,1567.7736023406696,313978480,501774733613.2504,1598.1182328586674,1568.3,858,1568.3
27-03-2023 11:15,1568.5,1569.25,1564.35,1564.35,1566.88,380763,4531324,1567.345652048086,314359243,502371002125.20044,1598.0793099352272,1564.35,859,1564.35
27-03-2023 11:30,1564.4,1569.55,1561.25,1568.1,1564.78,717396,5248720,1567.4399455420753,315076639,503494659480.0004,1598.0069518260934,1568.1,860,1568.1
27-03-2023 11:45,1568.45,1569.15,1564.35,1564.65,1566.28,342394,5591114,1567.0912023493158,315419033,504030865603.70044,1597.9722618821816,1564.65,861,1564.65
27-03-2023 12:00,1564.7,1570.8,1564.35,1566.6,1567.86,778169,6369283,1567.0298020556513,316197202,505250450968.95044,1597.8966536489163,1566.6,862,1566.6
27-03-2023 12:15,1566.65,1573.6,1565.6,1569.7,1569.71,1176922,7546205,1567.363576798695,317374124,507097786970.8838,1597.791844463299,1569.7,863,1569.7
27-03-2023 12:30,1569.05,1571.8,1566.75,1571.25,1569.96,983952,8530157,1567.8493796988582,318358076,508642526014.0838,1597.7057419271619,1571.25,864,1571.25
27-03-2023 12:45,1571.35,1572.1,1565.6,1568.8,1569.2,1509752,10039909,1567.9682072365008,319867828,511011075276.7505,1597.569466338298,1568.8,865,1568.8
27-03-2023 13:00,1568.75,1570.8,1566.5,1566.55,1569.0,530980,10570889,1567.790931331938,320398808,511843625367.7505,1597.52037956318,1566.55,866,1566.55
27-03-2023 13:15,1566.5,1568.55,1563.5,1564.65,1565.86,525326,11096215,1567.3983149154458,320924134,512666058242.4838,1597.4680740043184,1564.65,867,1564.65
27-03-2023 13:30,1564.9,1570.35,1564.1,1566.25,1567.66,457874,11554089,1567.254775551015,321382008,513383501013.0838,1597.4245235691096,1566.25,868,1566.25
27-03-2023 13:45,1566.2,1570.7,1564.45,1570.25,1567.25,524529,12078618,1567.629178607138,321906537,514206207265.2838,1597.377338333716,1570.25,869,1570.25
27-03-2023 14:00,1570.65,1572.0,1569.15,1570.75,1570.7,114728,12193346,1568.0192812812459,322021265,514386402886.35046,1597.3678101238143,1570.75,870,1570.75
27-03-2023 14:15,1570.2,1578.7,1570.2,1576.15,1575.0,598131,12791477,1569.0356211210901,322619396,515328469180.20044,1597.3263714751993,1576.15,871,1576.15
27-03-2023 14:30,1576.1,1579.4,1572.1,1573.5,1575.09,1294452,14085929,1569.593668480954,323913848,517367231080.20044,1597.2371489353566,1573.5,872,1573.5
27-03-2023 14:45,1573.6,1577.25,1572.5,1573.1,1574.48,433768,14519697,1570.0319599208349,324347616,518050104813.1338,1597.2064515286395,1573.1,873,1573.1
27-03-2023 15:00,1573.3,1577.0,1567.55,1570.0,1572.69,641204,15160901,1570.0279649307306,324988820,519057767585.8671,1597.1557654994629,1570.0,874,1570.0
27-03-2023 15:15,1569.85,1570.45,1558.95,1565.7,1563.16,774653,107896,1569.4869693143894,325763473,520270125352.6338,1597.0793795921797,1565.7,875,1565.7
28-03-2023 09:15,1565.8,1575.8,1565.7,1572.75,1572.58,870747,978643,1569.8948481500906,326634220,521638431700.8838,1597.0109675002325,1572.75,876,1572.75
28-03-2023 09:30,1572.6,1576.9,1571.95,1573.65,1574.34,686760,1665403,1570.3642421313293,327320980,522719506400.8838,1596.9630373246584,1573.65,877,1573.65
28-03-2023 09:45,1573.8,1575.55,1571.4,1572.7,1573.61,828065,2493468,1570.6562118649133,328149045,524022232059.9671,1596.9031147415562,1572.7,878,1572.7
28-03-2023 10:00,1572.8,1574.8,1570.65,1574.05,1572.37,432801,2926269,1571.0804353817991,328581846,524703100166.4671,1596.871849598371,1574.05,879,1574.05
28-03-2023 10:15,1573.65,1575.65,1572.4,1572.95,1574.76,554180,3480449,1571.3141309590744,329136026,525575194759.8004,1596.8327780678753,1572.95,880,1572.95
28-03-2023 10:30,1572.9,1572.95,1567.8,1567.85,1569.76,522769,4003218,1570.8811145891902,329658795,526395698130.9338,1596.789486932796,1567.85,881,1567.85
28-03-2023 10:45,1567.7,1573.4,1565.2,1568.65,1569.63,1339085,5342303,1570.6022252655414,330997880,528496834086.35046,1596.6773989197468,1568.65,882,1568.65
28-03-2023 11:00,1568.7,1571.8,1566.75,1570.8,1569.06,762329,6104632,1570.6269471073485,331760209,529693525445.06714,1596.6156008934367,1570.8,883,1570.8
28-03-2023 11:15,1570.85,1574.4,1570.5,1570.85,1572.3,509222,6613854,1570.65482871893,332269431,530493979993.90045,1596.5777483571771,1570.85,884,1570.85
28-03-2023 11:30,1571.0,1573.6,1569.4,1572.9,1571.22,441039,7054893,1570.9354751290637,332710470,531187278600.60046,1596.5451240551597,1572.9,885,1572.9
28-03-2023 11:45,1573.0,1574.5,1571.6,1573.1,1573.41,208539,7263432,1571.2060407379308,332919009,531515324350.20044,1596.5304172529254,1573.1,886,1573.1
28-03-2023 12:00,1572.95,1575.45,1570.85,1570.95,1573.21,305084,7568516,1571.1740356456896,333224093,531995043516.53375,1596.5083398592483,1570.95,887,1570.95
28-03-2023 12:15,1571.25,1575.8,1569.3,1573.0,1572.98,2102614,9671130,1571.4022811899783,335326707,535301824554.33374,1596.3590533644365,1573.0,888,1573.0
28-03-2023 12:30,1572.95,1576.3,1572.7,1573.9,1574.91,241565,9912695,1571.714496041231,335568272,535682120333.83374,1596.3431737486603,1573.9,889,1573.9
28-03-2023 12:45,1573.65,1579.7,1572.95,1579.15,1577.2,708837,10621532,1572.643934036077,336277109,536800145306.03375,1596.3029624654996,1579.15,890,1579.15
28-03-2023 13:00,1579.25,1580.8,1576.35,1580.65,1578.76,776678,11398210,1573.6446922815674,337053787,538026726982.1671,1596.2637054784586,1580.65,891,1580.65
28-03-2023 13:15,1580.4,1581.7,1574.65,1576.7,1579.25,703228,12101438,1574.0266057463716,337757015,539136198077.3005,1596.2250201592421,1576.7,892,1576.7
28-03-2023 13:30,1577.0,1579.0,1572.6,1576.25,1575.81,1027997,13129435,1574.304530028075,338785012,540756269949.4505,1596.1634983706142,1576.25,893,1576.25
28-03-2023 13:45,1576.45,1578.85,1572.0,1576.9,1575.46,1291825,14421260,1574.6289637745656,340076837,542792078497.3672,1596.0865882123198,1576.9,894,1576.9
28-03-2023 14:00,1576.85,1579.95,1573.65,1576.85,1577.12,1017632,15438892,1574.906593302745,341094469,544396697595.50055,1596.029097720434,1576.85,895,1576.85
28-03-2023 14:15,1576.05,1578.0,1572.95,1576.55,1575.38,635443,16074335,1575.1120191399018,341729912,545398049856.33386,1595.9915439194385,1576.55,896,1576.55
28-03-2023 14:30,1576.25,1580.95,1573.25,1580.1,1576.91,1532586,17606921,1575.735516747414,343262498,547816623822.93384,1595.9116624005162,1580.1,897,1580.1
28-03-2023 14:45,1580.6,1582.0,1576.55,1581.1,1579.32,749868,18356789,1576.4060771539873,344012366,549001327778.33386,1595.8767243219793,1581.1,898,1581.1
28-03-2023 15:00,1581.2,1582.9,1577.4,1578.45,1580.46,690732,19047521,1576.661567509739,344703098,550092396533.3339,1595.8440748720334,1578.45,899,1578.45
28-03-2023 15:15,1578.55,1584.0,1577.7,1584.0,1579.6,590118,20685,1577.5788715710216,345293216,551025904197.5338,1595.8202439677639,1584.0,900,1584.0
29-03-2023 09:15,1583.95,1594.65,1583.5,1593.85,1590.06,1066590,1087275,1579.612762624644,346359806,552722493357.5338,1595.8043738987826,1593.85,901,1593.85
29-03-2023 09:30,1593.9,1594.0,1587.3,1588.85,1589.82,687544,1774819,1580.7674172965635,347047350,553815722694.7338,1595.7929737677978,1588.85,902,1588.85
29-03-2023 09:45,1588.75,1592.3,1585.35,1591.55,1589.38,1512740,3287559,1582.115240134493,348560090,556220575897.4004,1595.7666751159045,1591.55,903,1591.55
29-03-2023 10:00,1591.8,1596.2,1591.0,1593.55,1594.15,789195,4076754,1583.5445851176812,349349285,557478223896.1504,1595.761742853289,1593.55,904,1593.55
29-03-2023 10:15,1593.6,1597.8,1591.4,1597.5,1594.95,297093,4373847,1585.289011977971,349646378,557952255583.8503,1595.7615770979053,1597.5,905,1597.5
29-03-2023 10:30,1597.8,1599.4,1595.4,1596.5,1597.16,483426,4857273,1586.6903854807247,350129804,558724335248.4503,1595.763425065209,1596.5,906,1596.5
29-03-2023 10:45,1596.9,1602.0,1595.2,1596.45,1598.91,1360002,6217275,1587.9103372956342,351489806,560897459777.5503,1595.7716275206863,1596.45,907,1596.45
29-03-2023 11:00,1596.5,1598.7,1589.75,1591.15,1594.23,1399212,7616487,1588.31529513368,352889018,563126684335.9503,1595.7614309662374,1591.15,908,1591.15
29-03-2023 11:15,1590.75,1592.9,1587.35,1590.45,1590.13,1036021,8652508,1588.58213324197,353925039,564774199464.1836,1595.7452489372577,1590.45,909,1590.45
29-03-2023 11:30,1590.1,1591.5,1588.8,1591.45,1590.15,158615,8811123,1588.940616586724,354083654,565026489839.6002,1595.742936610116,1591.45,910,1591.45
29-03-2023 11:45,1591.5,1595.35,1587.95,1592.1,1592.45,1477241,10288364,1589.3355395133835,355560895,567377962063.4003,1595.7265549784383,1592.1,911,1592.1
29-03-2023 12:00,1592.45,1593.45,1585.25,1587.0,1589.2,323680,10612044,1589.0435970742105,355884575,567892149322.0669,1595.7200430000848,1587.0,912,1587.0
29-03-2023 12:15,1586.3,1588.5,1584.3,1587.35,1586.71,462339,11074383,1588.8318974399342,356346914,568625750319.0168,1595.708361652928,1587.35,913,1587.35
29-03-2023 12:30,1587.2,1590.4,1585.0,1587.9,1587.69,510495,11584878,1588.7154102599425,356857409,569436297263.5168,1595.6970008251021,1587.9,914,1587.9
29-03-2023 12:45,1587.95,1590.4,1584.45,1590.0,1587.75,596782,12181660,1588.8759839774498,357454191,570384156167.7501,1595.684623453611,1590.0,915,1590.0
29-03-2023 13:00,1590.15,1592.0,1587.5,1587.8,1589.81,516026,12697686,1588.7414859802684,357970217,571204173084.3501,1595.6751314994178,1587.8,916,1587.8
