Datetime,Open,High,Low,Close,intvwap,Volume,v
31-07-2023 11:15,1649.4,1652.75,1648,1652.25,1649.96,907319,6774622
31-07-2023 11:30,1652.3,1652.85,1650,1650.65,1651.31,507853,7282475
31-07-2023 11:45,1650.6,1650.75,1646.45,1648.2,1647.85,713034,7995509
31-07-2023 12:00,1648.55,1649.8,1647.65,1648.3,1648.99,639858,8635367
31-07-2023 12:15,1648.35,1649.3,1647.05,1647.2,1648.13,601076,9236443
31-07-2023 12:30,1647.25,1647.5,1645.3,1647,1646.31,346919,9583362
31-07-2023 12:45,1646.95,1647.95,1645.6,1646.95,1647.01,553112,10136474
31-07-2023 13:00,1646.8,1648.75,1645.3,1648.55,1646.68,307902,10444376
31-07-2023 13:15,1648.7,1652.4,1648.25,1650.1,1650.43,798288,11242664
31-07-2023 13:30,1650.05,1653.65,1649.35,1650.25,1651.15,591726,11834390
31-07-2023 13:45,1650,1653.25,1649.65,1651,1651.36,545446,12379836
31-07-2023 14:00,1651.2,1655.4,1650.25,1650.5,1652.12,486787,12866623
31-07-2023 14:15,1650.65,1655.15,1650.65,1654.05,1653.73,397271,13263894
31-07-2023 14:30,1654.1,1656.8,1654.1,1655,1655.34,304892,13568786
31-07-2023 14:45,1655.35,1655.35,1649.85,1654.35,1651.56,624298,14193084
31-07-2023 15:00,1654.3,1655.1,1649.35,1649.9,1651.7,1645875,15838959
31-07-2023 15:15,1649.95,1654.1,1648.95,1650,1650.65,1441111,17280070
01-08-2023 09:15,1654.4,1656.5,1650,1656.5,1653.81,1122125,1122125
01-08-2023 09:30,1656.45,1657.7,1654.65,1655.65,1656.37,576754,1698879
01-08-2023 09:45,1655.75,1658,1654.35,1657.15,1656.65,562330,2261209
01-08-2023 10:00,1657.45,1658.5,1655.65,1657.65,1657.7,386979,2648188
01-08-2023 10:15,1657.95,1658,1655.35,1656.3,1656.91,301173,2949361
01-08-2023 10:30,1656.45,1656.5,1654,1655.4,1655.59,368144,3317505
01-08-2023 10:45,1656,1657.65,1653.45,1657.55,1655.53,537118,3854623
01-08-2023 11:00,1656.85,1657.5,1651.5,1652.05,1653.04,537987,4392610
01-08-2023 11:15,1652.25,1655.4,1651.85,1654.95,1653.83,451323,4843933
01-08-2023 11:30,1655,1656.8,1652.25,1656.8,1654.44,494488,5338421
01-08-2023 11:45,1656.4,1660.05,1654.6,1657.05,1657.3,787839,6126260
01-08-2023 12:00,1657.1,1660.7,1656.6,1658.5,1658.81,570195,6696455
01-08-2023 12:15,1658.8,1662,1657.65,1659,1660.37,592257,7288712
01-08-2023 12:30,1659.25,1660.85,1656.55,1657.3,1658.28,345086,7633798
01-08-2023 12:45,1657.25,1659.7,1656.6,1658,1657.98,307776,7941574
01-08-2023 13:00,1657.95,1659.05,1655.85,1658.4,1657.01,673775,8615349
01-08-2023 13:15,1658,1661.6,1657.95,1661.6,1659.84,712035,9327384
01-08-2023 13:30,1661.25,1663,1661,1661.65,1661.98,704317,10031701
01-08-2023 13:45,1662.25,1664.4,1660.3,1660.5,1662.98,712103,10743804
01-08-2023 14:00,1661.05,1663.7,1660,1660.55,1661.49,1180884,11924688
01-08-2023 14:15,1660.75,1664.6,1659.6,1663.85,1662.36,951638,12876326
01-08-2023 14:30,1663.75,1665.7,1662.15,1664.35,1664.49,929396,13805722
01-08-2023 14:45,1664.4,1665.6,1659.1,1663.1,1662.73,1412277,15217999
01-08-2023 15:00,1663.45,1666.45,1658.85,1660.75,1662.72,1889629,17107628
01-08-2023 15:15,1660.7,1662,1658.35,1660,1660.55,588344,17695972
02-08-2023 09:15,1648.4,1651.25,1645.55,1649.3,1647.5,1418388,1418388
02-08-2023 09:30,1649.35,1650.75,1646.1,1646.2,1648.87,365800,1784188
02-08-2023 09:45,1646.45,1650,1645.2,1649.95,1647.85,294941,2079129
02-08-2023 10:00,1650,1650.8,1648,1648.65,1649.18,214131,2293260
02-08-2023 10:15,1648.7,1649.35,1647.1,1648.25,1648.34,176626,2469886
02-08-2023 10:30,1648.3,1649.75,1645.9,1648.7,1648.24,646982,3116868
02-08-2023 10:45,1648.75,1648.8,1646.5,1647.05,1647.58,234917,3351785
02-08-2023 11:00,1647,1648.4,1642,1648.15,1645.08,647508,3999293
02-08-2023 11:15,1648.25,1648.35,1645.45,1647.95,1647,533478,4532771
02-08-2023 11:30,1648.1,1649.7,1646.15,1647.05,1647.73,774340,5307111
02-08-2023 11:45,1647.15,1648.05,1644.55,1645.85,1646.14,517093,5824204
02-08-2023 12:00,1645.75,1648,1644.5,1647.75,1646.87,946642,6770846
02-08-2023 12:15,1647.8,1647.85,1645.3,1646.95,1646.72,493961,7264807
02-08-2023 12:30,1647.05,1649.05,1646.5,1648.1,1647.91,481907,7746714
02-08-2023 12:45,1648.15,1648.35,1643.2,1643.75,1645.85,392726,8139440
02-08-2023 13:00,1644,1645.85,1643.75,1643.8,1645.11,488442,8627882
02-08-2023 13:15,1643.85,1644.7,1642.3,1642.3,1643.71,369763,8997645
02-08-2023 13:30,1642.45,1644.55,1639.35,1639.85,1642.1,718831,9716476
02-08-2023 13:45,1639.95,1641.75,1636.8,1637.5,1639.33,565120,10281596
02-08-2023 14:00,1637.45,1639.85,1636.2,1637.5,1637.5,379498,10661094
02-08-2023 14:15,1637.6,1639.95,1633.25,1636.35,1637.09,778927,11440021
02-08-2023 14:30,1636.3,1639.9,1636,1638.9,1637.79,442818,11882839
02-08-2023 14:45,1638.85,1642.45,1638.25,1641,1640.64,508784,12391623
02-08-2023 15:00,1641.2,1642.45,1636,1642,1639.1,853268,13244891
02-08-2023 15:15,1642.1,1642.75,1639.3,1640,1641.87,811778,82715
03-08-2023 09:15,1640.5,1650.95,1637.65,1649.55,1646.02,1208893,1291608
03-08-2023 09:30,1649.7,1651.35,1648.05,1650,1649.75,582494,1874102
03-08-2023 09:45,1649.75,1650,1644.05,1646,1646.28,804001,2678103
03-08-2023 10:00,1645.9,1646.2,1640.3,1642.05,1643.53,621669,3299772
03-08-2023 10:15,1641.9,1642.65,1639.1,1641.15,1640.55,405383,3705155
03-08-2023 10:30,1641.2,1642.25,1638.15,1640.5,1640.14,388448,4093603
03-08-2023 10:45,1640.1,1642,1639.1,1640.8,1640.19,301324,4394927
03-08-2023 11:00,1641.5,1642.95,1638.9,1642.2,1640.96,429642,4824569
03-08-2023 11:15,1641.95,1643.4,1640,1641,1641.63,693154,5517723
03-08-2023 11:30,1641.05,1645.2,1640.85,1644.5,1643.34,548943,6066666
03-08-2023 11:45,1644.7,1646.65,1643.9,1645.6,1645.57,438730,6505396
03-08-2023 12:00,1645.65,1647,1644,1644.25,1645.88,537754,7043150
03-08-2023 12:15,1644.35,1645.8,1638.1,1638.1,1642.65,817369,7860519
03-08-2023 12:30,1638.6,1640,1636.8,1637.45,1638.33,890917,8751436
03-08-2023 12:45,1637.35,1637.35,1632.45,1635.5,1634.53,1438935,10190371
03-08-2023 13:00,1635.75,1637.35,1631,1632.35,1633.58,1571033,11761404
03-08-2023 13:15,1632.45,1633,1630,1631.55,1631.58,1191797,12953201
03-08-2023 13:30,1631.85,1632.55,1628.5,1629.95,1630.3,1476094,14429295
03-08-2023 13:45,1629.9,1631.15,1624.25,1625.85,1627.54,1833172,16262467
03-08-2023 14:00,1625.95,1627.95,1623,1625.75,1625.48,2450133,18712600
03-08-2023 14:15,1625.65,1628,1624.95,1627.3,1626.32,1057472,19770072
03-08-2023 14:30,1627.05,1628,1624,1626.5,1625.87,2339728,22109800
03-08-2023 14:45,1626,1628.1,1624,1627.05,1626.31,2342655,24452455
03-08-2023 15:00,1627.2,1630.4,1624.5,1630.4,1627.1,2962607,27415062
03-08-2023 15:15,1630.3,1635.15,1629.85,1635.15,1631.92,1421082,111069
04-08-2023 09:15,1636,1637.9,1629.35,1636.85,1633.69,1019723,1130792
04-08-2023 09:30,1636.25,1638.95,1632.15,1633.15,1636.16,626447,1757239
04-08-2023 09:45,1632.95,1634.4,1632.05,1633.25,1632.9,499134,2256373
04-08-2023 10:00,1633.15,1633.2,1630.5,1632.5,1632.17,467559,2723932
04-08-2023 10:15,1632.65,1635.6,1632.3,1634.3,1634.33,369557,3093489
04-08-2023 10:30,1634.4,1637,1633.45,1636.95,1634.92,971519,4065008
04-08-2023 10:45,1637,1637.3,1633.65,1636.25,1634.86,476826,4541834
04-08-2023 11:00,1636.3,1640.8,1636.25,1637.55,1638.92,1388362,5930196
04-08-2023 11:15,1637.35,1644.2,1637.3,1644.15,1640.94,1153016,7083212
04-08-2023 11:30,1644.2,1645.95,1642.8,1643.25,1644.6,825452,7908664
04-08-2023 11:45,1643.3,1648.4,1643.15,1646,1646.47,533266,8441930
04-08-2023 12:00,1645.95,1647.1,1643.15,1647.05,1644.84,397046,8838976
04-08-2023 12:15,1647.1,1649.95,1647.1,1648.15,1648.58,412717,9251693
04-08-2023 12:30,1648.25,1648.6,1642.65,1648.55,1645.18,497375,9749068
04-08-2023 12:45,1648.65,1649.35,1644.15,1644.35,1647.31,547965,10297033
04-08-2023 13:00,1644.4,1647.4,1643.75,1644.85,1645.34,768864,11065897
04-08-2023 13:15,1644.6,1645.6,1642,1643.2,1643.43,243994,11309891
04-08-2023 13:30,1643.15,1644.15,1639,1642,1641.58,328197,11638088
04-08-2023 13:45,1641.95,1642.9,1639.4,1640.35,1640.52,743112,12381200
04-08-2023 14:00,1640.55,1644.9,1637.85,1642.25,1641.16,1295078,13676278
04-08-2023 14:15,1642.3,1642.6,1637.25,1639.65,1639.14,831799,14508077
04-08-2023 14:30,1639.7,1646.95,1636.65,1644.4,1642.19,1353340,15861417
04-08-2023 14:45,1645,1649.5,1644.4,1647.75,1646.93,941086,16802503
04-08-2023 15:00,1647.8,1656.15,1645.5,1655.05,1651.64,1146979,17949482
04-08-2023 15:15,1655,1663.1,1650.9,1663.1,1653.07,742866,138098
07-08-2023 09:15,1662.3,1662.3,1653,1653.6,1656.88,907978,1046076
07-08-2023 09:30,1653.75,1658.65,1650.7,1657,1654.27,400386,1446462
07-08-2023 09:45,1657.65,1658.8,1655,1656.4,1657.05,291038,1737500
07-08-2023 10:00,1656.45,1658.75,1655.4,1657.4,1657.21,138639,1876139
07-08-2023 10:15,1657.3,1659.65,1655.8,1657.4,1657.71,447480,2323619
07-08-2023 10:30,1656.9,1657.9,1652.4,1654.8,1654.32,585489,2909108
07-08-2023 10:45,1654.2,1654.8,1648.7,1649.95,1651.39,863464,3772572
07-08-2023 11:00,1650,1651.75,1648.85,1649.95,1650.05,388026,4160598
07-08-2023 11:15,1650,1653.3,1649.4,1653,1651.59,261011,4421609
07-08-2023 11:30,1653.25,1653.5,1650.25,1652.3,1651.74,476379,4897988
07-08-2023 11:45,1652.4,1655.4,1651.65,1652.75,1653.58,822247,5720235
07-08-2023 12:00,1652.95,1654.9,1648.9,1649.4,1651.82,937454,6657689
07-08-2023 12:15,1649.65,1654,1648.8,1652.25,1651.5,259871,6917560
07-08-2023 12:30,1652.65,1653.5,1650.8,1651,1652.21,318021,7235581
07-08-2023 12:45,1651.05,1653.75,1648.75,1649.6,1651.35,592267,7827848
07-08-2023 13:00,1649.5,1650.85,1648.1,1648.9,1649.41,1003568,8831416
07-08-2023 13:15,1648.85,1655.05,1647.55,1654.55,1651.42,875769,9707185
07-08-2023 13:30,1654.9,1656.75,1652.8,1655.45,1654.67,655215,10362400
07-08-2023 13:45,1655.6,1656,1653.75,1654.45,1654.82,552203,10914603
07-08-2023 14:00,1654.55,1655.05,1651.2,1653.85,1653.33,578888,11493491
07-08-2023 14:15,1654,1654.5,1651.75,1654.05,1653.44,400284,11893775
07-08-2023 14:30,1654,1655.15,1652.8,1654.65,1654.49,658379,12552154
07-08-2023 14:45,1654.6,1655.7,1651.15,1652,1653,584156,13136310
07-08-2023 15:00,1652.15,1653,1649.8,1652.2,1651.27,638046,13774356
07-08-2023 15:15,1652.3,1652.6,1650,1651.7,1651.24,374856,108323
08-08-2023 09:15,1651.4,1655.35,1648.2,1649.4,1651.96,1688941,1797264
08-08-2023 09:30,1649.8,1650.7,1645.35,1645.55,1648.49,723027,2520291
08-08-2023 09:45,1645.6,1646.95,1642.15,1646.4,1644.89,528382,3048673
08-08-2023 10:00,1646.75,1647.9,1644.75,1645.5,1646.59,647729,3696402
08-08-2023 10:15,1645.2,1649,1644.45,1649,1646.76,703602,4400004
08-08-2023 10:30,1649.1,1650.25,1647.8,1648.6,1649.28,537938,4937942
08-08-2023 10:45,1648.5,1651.2,1647.7,1649.65,1650.06,715468,5653410
08-08-2023 11:00,1649.75,1650.9,1648.7,1649.6,1649.86,748838,6402248
08-08-2023 11:15,1649.2,1651.2,1648.5,1650.3,1649.71,668201,7070449
08-08-2023 11:30,1650.1,1651.9,1649.15,1651.2,1650.05,366609,7437058
08-08-2023 11:45,1651.05,1652.5,1649.6,1649.6,1651.1,616597,8053655
08-08-2023 12:00,1649.65,1654.7,1649.2,1654.5,1651.43,1138610,9192265
08-08-2023 12:15,1654.7,1654.7,1651.35,1651.5,1653.05,484525,9676790
08-08-2023 12:30,1651.75,1653.5,1651,1651.25,1652.22,465923,10142713
08-08-2023 12:45,1651.45,1653.1,1650.5,1650.65,1652,462940,10605653
08-08-2023 13:00,1650.7,1652.35,1650,1652,1650.61,1233232,11838885
08-08-2023 13:15,1651.85,1652.5,1650.55,1650.6,1651.68,385250,12224135
08-08-2023 13:30,1650.8,1652.25,1650.2,1651.1,1651.17,365267,12589402
08-08-2023 13:45,1650.95,1652,1649.35,1650.8,1650.58,1370061,13959463
08-08-2023 14:00,1650.9,1652,1649.6,1650.65,1650.66,1001921,14961384
08-08-2023 14:15,1650.75,1651.25,1647.45,1650.5,1649.73,1261428,16222812
08-08-2023 14:30,1650.45,1652,1650.1,1650.35,1651.12,1136346,17359158
08-08-2023 14:45,1650.3,1651.1,1647.2,1648.45,1649,1831713,19190871
08-08-2023 15:00,1648.5,1651.5,1646.85,1650.1,1649.65,1699587,20890458
08-08-2023 15:15,1650.05,1653,1648,1653,1650.54,992946,45262
09-08-2023 09:15,1652,1652,1641.9,1642.95,1647.04,720193,765455
09-08-2023 09:30,1642.9,1644.7,1641.55,1643,1643.06,418091,1183546
09-08-2023 09:45,1642.8,1645.35,1641.65,1645.2,1643.55,301960,1485506
09-08-2023 10:00,1645,1647.65,1643.9,1645.5,1646.62,979794,2465300
09-08-2023 10:15,1645.25,1645.35,1641,1641.95,1642.48,264960,2730260
09-08-2023 10:30,1641.9,1642.2,1638.6,1640.4,1639.76,1398183,4128443
09-08-2023 10:45,1640.2,1641.3,1639.25,1641.25,1640.4,492963,4621406
09-08-2023 11:00,1641.15,1641.8,1632.55,1635.25,1636.09,1439108,6060514
09-08-2023 11:15,1635.15,1635.65,1633.3,1633.35,1634.46,759469,6819983
09-08-2023 11:30,1633.5,1634.5,1633.05,1633.85,1633.66,228287,7048270
09-08-2023 11:45,1634,1634.3,1631.45,1633.5,1632.95,220585,7268855
09-08-2023 12:00,1633.3,1634.95,1631.85,1634.7,1633.78,399787,7668642
09-08-2023 12:15,1634.75,1634.85,1632.05,1633.95,1633.08,386113,8054755
09-08-2023 12:30,1633.55,1635.9,1632.9,1634.95,1634.06,1370503,9425258
09-08-2023 12:45,1634.9,1637.5,1634.3,1636.5,1635.89,690904,10116162
09-08-2023 13:00,1637.2,1639.55,1636.75,1638.7,1638.36,402320,10518482
09-08-2023 13:15,1639,1639,1634.5,1634.7,1636.05,1241293,11759775
09-08-2023 13:30,1634.6,1635.8,1634.4,1635.6,1635.37,324931,12084706
09-08-2023 13:45,1635.55,1637.9,1635.05,1637.75,1635.94,265586,12350292
09-08-2023 14:00,1637.5,1638.7,1637,1637.75,1638.22,139319,12489611
09-08-2023 14:15,1637.7,1637.8,1635.2,1636.5,1636.21,587212,13076823
09-08-2023 14:30,1636.45,1640.7,1635.85,1640.25,1638.12,421162,13497985
09-08-2023 14:45,1640.4,1647.1,1640.2,1646.1,1644.26,669142,14167127
09-08-2023 15:00,1646.2,1651.85,1645.35,1651.3,1648.24,1052877,15220004
09-08-2023 15:15,1651.45,1654.3,1647.05,1647.05,1652.01,1458385,47514
10-08-2023 09:15,1648,1648.8,1641.25,1643.85,1644.32,863263,910777
10-08-2023 09:30,1643.8,1647.5,1642.25,1645.7,1644.93,747073,1657850
10-08-2023 09:45,1645.6,1647.5,1644.05,1647.05,1645.61,450520,2108370
10-08-2023 10:00,1647,1653.3,1645.3,1653.2,1649.85,662815,2771185
10-08-2023 10:15,1653.15,1654.2,1641,1641.55,1647.64,1065423,3836608
10-08-2023 10:30,1642,1642.9,1635.65,1637.65,1638.4,1136111,4972719
10-08-2023 10:45,1637.85,1645.6,1637.35,1643.1,1641.97,603970,5576689
10-08-2023 11:00,1642.7,1644.1,1639,1640.3,1641.34,731669,6308358
10-08-2023 11:15,1640.05,1642.95,1639.5,1642.95,1641.25,362361,6670719
10-08-2023 11:30,1642.75,1644.05,1638.1,1638.5,1640.1,930696,7601415
10-08-2023 11:45,1639.75,1646.45,1638.5,1645.35,1643.4,1000552,8601967
10-08-2023 12:00,1645.3,1647.8,1642,1643,1646.19,737245,9339212
10-08-2023 12:15,1642.85,1645.75,1641.35,1642.95,1643.5,832915,10172127
10-08-2023 12:30,1643,1643.35,1639,1643.3,1641.33,768279,10940406
10-08-2023 12:45,1643.15,1643.5,1637.7,1639.05,1640.32,1032349,11972755
10-08-2023 13:00,1639,1641.6,1637.9,1640.9,1639.64,832101,12804856
10-08-2023 13:15,1640.8,1641.7,1635.15,1635.55,1638.84,1230338,14035194
10-08-2023 13:30,1635.35,1637.25,1634,1635.1,1635.44,1010154,15045348
10-08-2023 13:45,1635.35,1636.45,1631,1631.35,1633.23,1427733,16473081
10-08-2023 14:00,1631.55,1634.95,1631,1633.9,1632.39,1572797,18045878
10-08-2023 14:15,1633.45,1636.8,1633.4,1634.65,1635.02,1557304,19603182
10-08-2023 14:30,1634.75,1637.5,1633,1635.15,1634.69,1185853,20789035
10-08-2023 14:45,1635.2,1636.2,1632,1632.6,1633.71,1380433,22169468
10-08-2023 15:00,1632.55,1637.3,1632.55,1635.5,1635.19,1686914,23856382
10-08-2023 15:15,1635.55,1638.9,1634.45,1638.4,1636.65,1533212,155313
11-08-2023 09:15,1638,1638,1630.05,1631.7,1633,882410,1037723
11-08-2023 09:30,1631.5,1632.45,1628.5,1629.4,1630.48,389945,1427668
11-08-2023 09:45,1629.5,1629.5,1625,1625.2,1626.69,949582,2377250
11-08-2023 10:00,1625.15,1627.5,1623.95,1626.1,1625.42,654851,3032101
11-08-2023 10:15,1625.9,1627,1625.1,1625.9,1625.96,262820,3294921
11-08-2023 10:30,1626,1629.8,1625.5,1629,1627.73,872505,4167426
11-08-2023 10:45,1629.25,1633.7,1628.6,1630.1,1631.41,933741,5101167
11-08-2023 11:00,1630.25,1632,1629.15,1631,1630.67,268290,5369457
11-08-2023 11:15,1631.05,1633.35,1630.5,1632.1,1632.1,352520,5721977
11-08-2023 11:30,1632,1632.1,1627.45,1627.95,1629.51,378223,6100200
11-08-2023 11:45,1628,1629,1626.05,1627.3,1627.28,285864,6386064
11-08-2023 12:00,1627.05,1627.7,1626.9,1627.05,1627.17,267417,6653481
11-08-2023 12:15,1627.1,1628,1626.15,1626.25,1627.04,402739,7056220
11-08-2023 12:30,1626.2,1629.3,1625.55,1626.25,1627.01,338916,7395136
11-08-2023 12:45,1626.3,1627.4,1623.2,1624.05,1625.45,616075,8011211
11-08-2023 13:00,1624,1629.5,1623.5,1626.95,1627.13,505563,8516774
11-08-2023 13:15,1626.8,1627.6,1625,1626,1626.08,267210,8783984
11-08-2023 13:30,1626.1,1626.6,1621.2,1622.55,1623.26,519391,9303375
11-08-2023 13:45,1622.5,1624.95,1621.8,1623.3,1623.44,501444,9804819
11-08-2023 14:00,1623.25,1623.75,1622,1622.45,1622.88,432976,10237795
11-08-2023 14:15,1622.35,1624.85,1622,1624.1,1623.85,370321,10608116
11-08-2023 14:30,1624.15,1624.95,1620,1620.95,1622.05,697743,11305859
11-08-2023 14:45,1621,1622.5,1619.2,1621.2,1620.82,619015,11924874
11-08-2023 15:00,1621.15,1621.95,1616.2,1617.75,1617.71,1166400,13091274
11-08-2023 15:15,1617.7,1621.85,1611,1611,1619.96,1017977,59043
14-08-2023 09:15,1612,1612.55,1602.05,1605.9,1605.41,1015638,1074681
14-08-2023 09:30,1605.85,1605.95,1602.3,1605.05,1604.31,704055,1778736
14-08-2023 09:45,1605.45,1605.5,1600.35,1602.75,1602.85,543390,2322126
14-08-2023 10:00,1602.8,1605.15,1600.5,1604.05,1603,444286,2766412
14-08-2023 10:15,1604.25,1604.75,1600.8,1601.95,1602.39,365014,3131426
14-08-2023 10:30,1601.55,1606,1601.55,1605.9,1604.13,392231,3523657
14-08-2023 10:45,1605.85,1606,1605,1605.95,1605.34,387095,3910752
14-08-2023 11:00,1605.9,1609.25,1605.1,1608.3,1607.64,479637,4390389
14-08-2023 11:15,1608.25,1611.35,1607.6,1610.65,1609.31,321335,4711724
14-08-2023 11:30,1610.6,1610.75,1607.35,1609.4,1609.2,343813,5055537
14-08-2023 11:45,1609.8,1611.15,1607.2,1608.3,1608.82,477383,5532920
14-08-2023 12:00,1608.25,1612,1607.5,1611.7,1609.36,257990,5790910
14-08-2023 12:15,1611.75,1613.7,1611.2,1611.7,1612.44,525502,6316412
14-08-2023 12:30,1611.85,1612.45,1610.4,1610.55,1611.43,445274,6761686
14-08-2023 12:45,1610.6,1610.85,1608.2,1608.4,1609.27,319285,7080971
14-08-2023 13:00,1608.8,1610.45,1607.6,1609.9,1609.23,452221,7533192
14-08-2023 13:15,1610.15,1610.5,1607.4,1610,1608.65,854089,8387281
14-08-2023 13:30,1609.9,1609.9,1607.6,1608.2,1608.61,456820,8844101
14-08-2023 13:45,1608.5,1609.7,1606.25,1609.05,1608.24,694561,9538662
14-08-2023 14:00,1609.1,1613.65,1609.05,1611.95,1611.47,570595,10109257
14-08-2023 14:15,1611.9,1613,1610.85,1612.45,1611.8,697764,10807021
14-08-2023 14:30,1612.65,1614.45,1610.9,1612.05,1612.5,911842,11718863
14-08-2023 14:45,1612,1614.95,1611.45,1614.3,1612.97,1050958,12769821
14-08-2023 15:00,1614.2,1614.9,1608.05,1610.35,1611.9,1563971,14333792
14-08-2023 15:15,1610.3,1611.8,1583.1,1583.1,1609.72,1316541,701111
16-08-2023 09:15,1583.95,1592.7,1581.7,1591.85,1587.26,1579349,2280460
16-08-2023 09:30,1592,1592.35,1588.1,1590.95,1590.51,534380,2814840
16-08-2023 09:45,1590.9,1594.25,1590.5,1593.35,1592.35,1082563,3897403
16-08-2023 10:00,1593.85,1595.65,1591.4,1595.1,1594.3,988661,4886064
16-08-2023 10:15,1595,1597.7,1594.4,1596.2,1595.95,855454,5741518
16-08-2023 10:30,1596.4,1598.15,1594.05,1597.7,1596.21,1036798,6778316
16-08-2023 10:45,1597.75,1599.8,1597.1,1598,1598.58,484787,7263103
16-08-2023 11:00,1598.1,1600.85,1597.6,1597.9,1599.32,694077,7957180
16-08-2023 11:15,1597.95,1599.3,1596.6,1597.15,1597.56,244301,8201481
16-08-2023 11:30,1597.1,1598,1594.1,1594.35,1596.32,450582,8652063
16-08-2023 11:45,1594.3,1595.8,1593.2,1595.2,1594.54,211985,8864048
16-08-2023 12:00,1595.25,1595.4,1592,1592.8,1593.42,354321,9218369
16-08-2023 12:15,1592.7,1593.5,1592,1593.05,1592.92,405918,9624287
16-08-2023 12:30,1593.1,1596.5,1593.1,1596.25,1595.01,432615,10056902
16-08-2023 12:45,1596.3,1597.65,1593.75,1594.65,1595.25,880195,10937097
16-08-2023 13:00,1594.6,1598.9,1593.9,1597,1596.68,490751,11427848
16-08-2023 13:15,1596.95,1600.45,1595.05,1599,1598.31,707376,12135224
16-08-2023 13:30,1599.05,1600.65,1597.4,1597.85,1599.44,321601,12456825
16-08-2023 13:45,1597.75,1603.4,1596.4,1603.4,1600.35,679767,13136592
16-08-2023 14:00,1603.3,1603.35,1600.4,1601.5,1601.61,585769,13722361
16-08-2023 14:15,1601.45,1606.35,1601.45,1605.65,1605.07,719867,14442228
16-08-2023 14:30,1605.7,1608.2,1604.6,1606.85,1606.45,644105,15086333
16-08-2023 14:45,1606.8,1606.85,1602.6,1603.7,1604.59,565863,15652196
16-08-2023 15:00,1604,1609.65,1602.9,1606.7,1607.14,676341,16328537
16-08-2023 15:15,1606.6,1606.65,1597.6,1597.6,1605.27,738428,202488
17-08-2023 09:15,1598.7,1605.95,1598.3,1602.3,1602.85,1046089,1248577
17-08-2023 09:30,1602.45,1603.45,1598.6,1601.65,1601.24,907016,2155593
17-08-2023 09:45,1601.5,1602.4,1597.6,1598,1599.95,927465,3083058
17-08-2023 10:00,1597.95,1602.45,1597.15,1600.55,1600.47,1160326,4243384
17-08-2023 10:15,1600.45,1603.1,1599.9,1600.9,1601.47,689855,4933239
17-08-2023 10:30,1600.95,1605.8,1600.95,1604.9,1603.82,978552,5911791
17-08-2023 10:45,1604.95,1607.7,1604,1607.5,1605.26,1214182,7125973
17-08-2023 11:00,1607.3,1609.9,1606.5,1608.55,1608.56,1362102,8488075
17-08-2023 11:15,1608.45,1608.5,1604.4,1605.5,1605.96,909944,9398019
17-08-2023 11:30,1605.55,1606.95,1604.85,1606.9,1605.91,738065,10136084
17-08-2023 11:45,1606.95,1607.45,1604.3,1604.35,1605.72,1128423,11264507
17-08-2023 12:00,1604.3,1604.4,1600.65,1601.55,1602.71,634103,11898610
17-08-2023 12:15,1601.6,1601.6,1598.5,1600.4,1599.61,696289,12594899
17-08-2023 12:30,1600.35,1601,1595.45,1595.7,1598.06,1044821,13639720
17-08-2023 12:45,1595.65,1599.15,1594.35,1596.5,1596.64,849048,14488768
17-08-2023 13:00,1596.25,1598.35,1595.35,1595.95,1596.63,490039,14978807
17-08-2023 13:15,1595.8,1598.45,1595.45,1597.15,1597.31,846682,15825489
17-08-2023 13:30,1597.25,1599.55,1596.6,1599.15,1598.22,695700,16521189
17-08-2023 13:45,1599.1,1600.25,1597.2,1598.05,1598.47,914699,17435888
17-08-2023 14:00,1598,1598.95,1596.2,1598.45,1597.77,1075923,18511811
17-08-2023 14:15,1598.55,1599,1595,1595.95,1596.87,976660,19488471
17-08-2023 14:30,1596,1597.85,1595.25,1597,1596.45,1750715,21239186
17-08-2023 14:45,1596.9,1597.3,1594.35,1596.05,1595.85,1545906,22785092
17-08-2023 15:00,1596.1,1600.15,1594,1597.25,1597.89,2360807,25145899
17-08-2023 15:15,1597.3,1598.25,1587.55,1587.55,1596.31,1294470,85225
18-08-2023 09:15,1587.35,1595.35,1587.35,1595,1592.02,1292621,1377846
18-08-2023 09:30,1594.95,1596.3,1591.3,1592.5,1594.03,476964,1854810
18-08-2023 09:45,1592.45,1594.3,1591.9,1592,1593.02,395097,2249907
18-08-2023 10:00,1591.9,1593.1,1590,1590.5,1590.99,465649,2715556
18-08-2023 10:15,1590.3,1593.45,1590.2,1591.55,1592,141869,2857425
18-08-2023 10:30,1591.5,1592.3,1587.5,1589.25,1589.55,380462,3237887
18-08-2023 10:45,1589.2,1592.15,1587.25,1591.5,1589.96,798677,4036564
18-08-2023 11:00,1591.45,1594.2,1591.15,1594.2,1592.19,251886,4288450
18-08-2023 11:15,1594.15,1594.25,1592.85,1593,1593.39,168601,4457051
18-08-2023 11:30,1593.05,1594.9,1592.1,1593.25,1593.35,271791,4728842
18-08-2023 11:45,1593.05,1593.45,1591.45,1591.75,1592.37,225751,4954593
18-08-2023 12:00,1591.85,1593.05,1590.6,1591,1591.74,279440,5234033
18-08-2023 12:15,1591.05,1591.6,1589.05,1590.3,1590.11,341972,5576005
18-08-2023 12:30,1590.25,1591.95,1589.8,1590.5,1590.85,456314,6032319
